ModelPublisherType,1011,ObjectType
AiResourceType,1016,ObjectType
ModelResourceType,1012,ObjectType
ModelResourceType_TaskKind,6102,Variable
ModelResourceType_Framework,6103,Variable
ModelResourceType_Digest,6104,Variable
ModelResourceType_DigestAlgorithm,6105,Variable
ModelResourceType_SizeBytes,6106,Variable
ModelResourceType_Gated,6107,Variable
ModelResourceType_MutableRefs,6108,Variable
DatasetResourceType,1013,ObjectType
DatasetResourceType_SourceKind,6109,Variable
DatasetResourceType_SampleCount,6110,Variable
DatasetResourceType_Digest,6111,Variable
DatasetResourceType_DigestAlgorithm,6112,Variable
DatasetResourceType_SizeBytes,6113,Variable
AiRootType_Sources,6114,Object
AiRootType_Registries,6115,Object
AiRootType_Evaluations,6116,Object
AiRootType_Jobs,6117,Object
ModelType_Card,6118,Object
ModelType_Publisher,6119,Variable
ModelType_ParameterCount,6120,Variable
ModelType_Quantization,6121,Variable
ModelType_SafetyPolicyUri,6122,Variable
DeploymentType_Source,6123,Variable
DeploymentType_VersionBinding,6124,Variable
DeploymentType_BoundRef,6125,Variable
DeploymentType_FallbackPolicy,6126,Variable
DeploymentType_Reachability,6127,Variable
DeploymentType_ConsecutiveFailures,6128,Variable
DeploymentType_LastSuccessAt,6129,Variable
DeploymentType_RateLimit,6130,Variable
DeploymentType_Capabilities,6131,Variable
DeploymentType_DataJurisdiction,6132,Variable
DeploymentType_EgressPermitted,6133,Variable
DeploymentType_RetainsInput,6134,Variable
DeploymentType_EgressPolicyUri,6135,Variable
DeploymentType_Invoke,6136,Method
DeploymentType_Invoke_InputArguments,6137,Variable
DeploymentType_Invoke_OutputArguments,6138,Variable
DeploymentType_InvokeAsync,6139,Method
DeploymentType_InvokeAsync_InputArguments,6140,Variable
DeploymentType_InvokeAsync_OutputArguments,6141,Variable
DeploymentType_GetCapabilities,6142,Method
DeploymentType_GetCapabilities_OutputArguments,6143,Variable
ModelRegistryType_Group,6144,Object
ModelPublisherType_Resource,6145,Object
DeploymentType_MaxInlinePayloadSize,6146,Variable
DeploymentType_BeginTransfer,6147,Method
DeploymentType_BeginTransfer_InputArguments,6148,Variable
DeploymentType_BeginTransfer_OutputArguments,6149,Variable
AiModelManagement,7001,Object
InferenceTransferType,1017,ObjectType
InferenceTransferType_TransferId,6150,Variable
InferenceTransferType_State,6151,Variable
InferenceTransferType_Request,6152,Object
InferenceTransferType_Response,6153,Object
InferenceTransferType_ContentType,6154,Variable
InferenceTransferType_ResponseContentType,6155,Variable
InferenceTransferType_ModelUsed,6156,Variable
InferenceTransferType_Usage,6157,Variable
InferenceTransferType_FinishReason,6158,Variable
InferenceTransferType_SafetyAssessment,6159,Variable
InferenceTransferType_LastError,6160,Variable
InferenceTransferType_ExpiresAt,6161,Variable
InferenceTransferType_Execute,6162,Method
InferenceTransferType_Execute_OutputArguments,6163,Variable
InferenceTransferType_Abort,6164,Method
